3974,3
4088,3
4117,3
4119,3
4120,3
4143,3
4153,3
4180,3
4192,3
4207,3
4215,3
4219,3
4227,3
4278,3
4292,3
4345,3
4364,3
4375,3
4376,3
4380,3
4394,3
4404,3
4423,3
4427,3
4432,3
4452,3
4454,3
4455,3
4461,3
4462,3
4468,3
4470,3
4478,3
4479,3
4502,3
4504,3
4507,3
4519,3
4590,3
4650,3
4663,3
4704,3
4736,3
4753,3
4770,3
4776,3
4794,3
4807,3
4881,3
4931,3
4941,3
4946,3
4950,3
4961,3
4979,3
5028,3
5029,3
5039,3
5055,3
5080,3
5091,3
5094,3
5155,3
5171,3
5235,3
5272,3
5281,3
5368,3
5477,3
5578,3
5605,3
5620,3
5656,3
5778,3
5784,3
5796,3
5813,3
5814,3
5853,3
5859,3
5875,3
5877,3
5886,3
5897,3
5918,3
5950,3
5963,3
5977,3
6005,3
6006,3
6021,3
6070,3
6073,3
6079,3
6096,3
6117,3
6184,3
6198,3
6209,3
6210,3
6211,3
6212,3
6252,3
6306,3
6309,3
6319,3
6327,3
6330,3
6358,3
6370,3
6371,3
6372,3
6377,3
6398,3
6406,3
6424,3
6431,3
6432,3
6434,3
6437,3
6442,3
6453,3
6456,3
6469,3
6478,3
6482,3
6491,3
6495,3
6513,3
6571,3
6584,3
6587,3
6592,3
6606,3
6627,3
6650,3
6651,3
6661,3
6688,3
6715,3
6743,3
6796,3
6833,3
6844,3
6845,3
6852,3
6907,3
6914,3
6980,3
7019,3
7042,3
7049,3
7078,3
7104,3
7113,3
7246,3
7250,3
7256,3
7274,3
7322,3
7357,3
7370,3
7382,3
7418,3
7433,3
7435,3
7446,3
7521,3
7522,3
33,2
34,2
60,2
75,2
78,2
111,2
117,2
135,2
138,2
162,2
180,2
201,2
203,2
227,2
233,2
243,2
250,2
261,2
275,2
322,2
334,2
343,2
344,2
346,2
350,2
351,2
359,2
377,2
387,2
390,2
398,2
413,2
424,2
447,2
464,2
467,2
483,2
502,2
505,2
514,2
516,2
528,2
558,2
560,2
564,2
585,2
593,2
628,2
645,2
666,2
669,2
683,2
685,2
699,2
707,2
721,2
753,2
760,2
762,2
772,2
775,2
781,2
791,2
794,2
799,2
805,2
818,2
836,2
841,2
844,2
846,2
847,2
848,2
855,2
860,2
883,2
888,2
900,2
910,2
913,2
936,2
945,2
956,2
966,2
971,2
985,2
994,2
997,2
1003,2
1008,2
1012,2
1022,2
1023,2
1026,2
1049,2
1063,2
1070,2
1077,2
1079,2
1082,2
1083,2
1090,2
1094,2
1127,2
1133,2
1135,2
1142,2
1154,2
1158,2
1170,2
1172,2
1183,2
1200,2
1219,2
1220,2
1224,2
1229,2
1230,2
1253,2
1259,2
1260,2
1264,2
1268,2
1276,2
1279,2
1280,2
1285,2
1294,2
1300,2
1314,2
1318,2
1322,2
1323,2
1329,2
1331,2
1354,2
1358,2
1359,2
1366,2
1371,2
1378,2
1442,2
1449,2
1450,2
1469,2
1472,2
1494,2
1502,2
1507,2
1533,2
1537,2
1545,2
1552,2
1590,2
1611,2
1626,2
1628,2
1629,2
1636,2
1649,2
1657,2
1722,2
1735,2
1739,2
1758,2
1781,2
1782,2
1794,2
1835,2
1837,2
1843,2
1855,2
1858,2
1880,2
1882,2
1896,2
1904,2
1910,2
1920,2
1929,2
1946,2
1947,2
1958,2
1968,2
1977,2
1978,2
1988,2
1992,2
1999,2
2001,2
2006,2
2008,2
2010,2
2012,2
2035,2
2041,2
2045,2
2046,2
2048,2
2049,2
2050,2
2086,2
2097,2
2120,2
2181,2
2244,2
2277,2
2280,2
2281,2
2283,2
2284,2
2285,2
2286,2
2287,2
2288,2
2290,2
2292,2
2293,2
2294,2
2304,2
2341,2
2342,2
2359,2
2382,2
2393,2
2416,2
2454,2
2471,2
2473,2
2477,2
2493,2
2494,2
2495,2
2498,2
2503,2
2506,2
2523,2
2528,2
2540,2
2546,2
2547,2
2554,2
2555,2
2556,2
2557,2
2558,2
2559,2
2561,2
2564,2
2565,2
2595,2
2641,2
2678,2
2689,2
2696,2
2727,2
2732,2
2742,2
2745,2
2749,2
2758,2
2762,2
2764,2
2779,2
2787,2
2864,2
2873,2
2900,2
2913,2
2925,2
2929,2
2931,2
2935,2
2975,2
2977,2
2979,2
2981,2
2984,2
2986,2
2987,2
2993,2
2999,2
3001,2
3010,2
3011,2
3012,2
3014,2
3020,2
3027,2
3039,2
3042,2
3046,2
3048,2
3052,2
3060,2
3069,2
3077,2
3092,2
3095,2
3100,2
3104,2
3112,2
3117,2
3120,2
3121,2
3123,2
3124,2
3142,2
3159,2
3171,2
3174,2
3178,2
3187,2
3191,2
3197,2
3198,2
3200,2
3201,2
3205,2
3210,2
3224,2
3227,2
3228,2
3244,2
3245,2
3260,2
3300,2
3303,2
3320,2
3322,2
3325,2
3328,2
3330,2
3331,2
3333,2
3344,2
3353,2
3363,2
3369,2
3374,2
3375,2
3377,2
3392,2
3408,2
3415,2
3422,2
3436,2
3453,2
3462,2
3473,2
3490,2
3494,2
3499,2
3502,2
3508,2
3509,2
3527,2
3531,2
3533,2
3536,2
3540,2
3559,2
3575,2
3593,2
3599,2
3605,2
3610,2
3617,2
3622,2
3651,2
3655,2
3664,2
3666,2
3681,2
3696,2
3702,2
3704,2
3710,2
3713,2
3722,2
3733,2
3734,2
3747,2
3749,2
3753,2
3759,2
3762,2
3767,2
3768,2
3769,2
3783,2
3785,2
3788,2
3805,2
3807,2
3819,2
3846,2
3861,2
3866,2
3874,2
3876,2
3884,2
3902,2
3904,2
3927,2
3943,2
3955,2
3966,2
3987,2
4000,2
4005,2
4017,2
4031,2
4033,2
4059,2
4063,2
4070,2
4071,2
4080,2
4084,2
4100,2
4110,2
4130,2
4134,2
4146,2
4149,2
4150,2
4155,2
4156,2
4164,2
4181,2
4183,2
4184,2
4185,2
4187,2
4191,2
4193,2
4194,2
4200,2
4204,2
4205,2
4212,2
4213,2
4250,2
4251,2
4252,2
4257,2
4263,2
4272,2
4273,2
4279,2
4282,2
4291,2
4294,2
4311,2
4333,2
4335,2
4337,2
4348,2
4360,2
4362,2
4363,2
4377,2
4382,2
4384,2
4391,2
4400,2
4418,2
4420,2
4421,2
4422,2
4439,2
4442,2
4443,2
4445,2
4453,2
4463,2
4464,2
4471,2
4476,2
4489,2
4505,2
4508,2
4510,2
4512,2
4520,2
4532,2
4538,2
4578,2
4579,2
4587,2
4598,2
4600,2
4606,2
4608,2
4614,2
4628,2
4633,2
4635,2
4642,2
4647,2
4667,2
4668,2
4678,2
4680,2
4681,2
4687,2
4688,2
4690,2
4694,2
4710,2
4725,2
4739,2
4754,2
4779,2
4785,2
4786,2
4792,2
4801,2
4806,2
4826,2
4863,2
4904,2
4920,2
4930,2
4934,2
4956,2
4957,2
4960,2
4975,2
4982,2
4984,2
5009,2
5010,2
5019,2
5021,2
5025,2
5037,2
5038,2
5040,2
5046,2
5049,2
5050,2
5073,2
5074,2
5078,2
5093,2
5114,2
5125,2
5132,2
5134,2
5150,2
5161,2
5163,2
5174,2
5201,2
5209,2
5224,2
5229,2
5238,2
5244,2
5265,2
5372,2
5384,2
5463,2
5530,2
5536,2
5556,2
5565,2
5572,2
5589,2
5603,2
5649,2
5665,2
5675,2
5681,2
5682,2
5685,2
5693,2
5718,2
5727,2
5730,2
5732,2
5751,2
5773,2
5779,2
5789,2
5790,2
5793,2
5794,2
5806,2
5820,2
5821,2
5837,2
5848,2
5858,2
5861,2
5865,2
5898,2
5900,2
5905,2
5912,2
5917,2
5955,2
5981,2
6011,2
6013,2
6019,2
6047,2
6058,2
6062,2
6074,2
6082,2
6114,2
6126,2
6133,2
6138,2
6160,2
6175,2
6185,2
6256,2
6285,2
6292,2
6293,2
6295,2
6299,2
6310,2
6321,2
6329,2
6333,2
6336,2
6357,2
6367,2
6373,2
6376,2
6380,2
6396,2
6397,2
6403,2
6404,2
6412,2
6413,2
6419,2
6420,2
6429,2
6435,2
6438,2
6444,2
6457,2
6466,2
6467,2
6470,2
6473,2
6475,2
6476,2
6483,2
6485,2
6486,2
6487,2
6502,2
6505,2
6516,2
6517,2
6536,2
6554,2
6566,2
6570,2
6579,2
6580,2
6590,2
6643,2
6645,2
6662,2
6683,2
6736,2
6738,2
6739,2
6753,2
6761,2
6777,2
6899,2
6939,2
6955,2
6957,2
6962,2
6964,2
6976,2
6979,2
7008,2
7018,2
7111,2
7114,2
7147,2
7149,2
7226,2
7251,2
7263,2
7280,2
7321,2
7366,2
7369,2
7384,2
7431,2
7450,2
7460,2
7486,2
7537,2
12,1
20,1
108,1
120,1
130,1
131,1
200,1
202,1
241,1
266,1
282,1
289,1
320,1
324,1
326,1
336,1
341,1
342,1
349,1
369,1
374,1
375,1
440,1
499,1
533,1
579,1
660,1
716,1
734,1
741,1
824,1
850,1
889,1
891,1
896,1
898,1
926,1
946,1
1062,1
1156,1
1171,1
1192,1
1214,1
1218,1
1234,1
1235,1
1237,1
1238,1
1249,1
1252,1
1258,1
1266,1
1269,1
1274,1
1275,1
1277,1
1278,1
1303,1
1304,1
1309,1
1310,1
1356,1
1357,1
1361,1
1389,1
1414,1
1434,1
1479,1
1529,1
1535,1
1538,1
1557,1
1560,1
1605,1
1606,1
1610,1
1638,1
1659,1
1727,1
1732,1
1740,1
1778,1
1779,1
1820,1
1822,1
1829,1
1888,1
1891,1
1902,1
1903,1
1915,1
1916,1
1925,1
1933,1
1945,1
1950,1
1953,1
1965,1
1989,1
1998,1
2003,1
2004,1
2020,1
2024,1
2031,1
2044,1
2066,1
2083,1
2123,1
2138,1
2141,1
2186,1
2245,1
2251,1
2254,1
2282,1
2302,1
2318,1
2492,1
2496,1
2654,1
2711,1
2760,1
2828,1
2866,1
2881,1
2937,1
2989,1
3000,1
3003,1
3005,1
3017,1
3018,1
3025,1
3026,1
3032,1
3035,1
3043,1
3045,1
3047,1
3049,1
3065,1
3074,1
3087,1
3096,1
3107,1
3108,1
3109,1
3111,1
3135,1
3138,1
3141,1
3148,1
3163,1
3195,1
3203,1
3276,1
3354,1
3359,1
3388,1
3400,1
3406,1
3428,1
3443,1
3464,1
3493,1
3513,1
3514,1
3520,1
3521,1
3535,1
3571,1
3654,1
3688,1
3719,1
3728,1
3746,1
3758,1
3773,1
3775,1
3780,1
3787,1
3821,1
3822,1
3826,1
3857,1
3863,1
3864,1
3873,1
3901,1
3952,1
3977,1
3983,1
3997,1
4035,1
4039,1
4046,1
4057,1
4087,1
4103,1
4109,1
4121,1
4127,1
4182,1
4189,1
4190,1
4198,1
4225,1
4235,1
4260,1
4270,1
4298,1
4302,1
4307,1
4326,1
4328,1
4331,1
4347,1
4350,1
4353,1
4357,1
4365,1
4366,1
4371,1
4383,1
4388,1
4389,1
4392,1
4399,1
4403,1
4408,1
4409,1
4411,1
4416,1
4435,1
4437,1
4440,1
4446,1
4447,1
4448,1
4474,1
4480,1
4483,1
4491,1
4493,1
4496,1
4499,1
4514,1
4515,1
4535,1
4537,1
4554,1
4571,1
4588,1
4595,1
4622,1
4630,1
4644,1
4658,1
4661,1
4677,1
4721,1
4742,1
4756,1
4775,1
4783,1
4789,1
4799,1
4800,1
4831,1
4843,1
4889,1
4892,1
4895,1
4901,1
4935,1
4937,1
4955,1
4983,1
4989,1
5000,1
5006,1
5033,1
5056,1
5062,1
5096,1
5144,1
5164,1
5169,1
5176,1
5188,1
5231,1
5273,1
5279,1
5282,1
5290,1
5296,1
5306,1
5369,1
5381,1
5389,1
5390,1
5505,1
5529,1
5583,1
5584,1
5644,1
5695,1
5700,1
5701,1
5715,1
5728,1
5734,1
5782,1
5822,1
5836,1
5869,1
5885,1
5932,1
5980,1
5990,1
6009,1
6022,1
6033,1
6034,1
6038,1
6045,1
6081,1
6088,1
6103,1
6108,1
6165,1
6171,1
6173,1
6227,1
6251,1
6287,1
6291,1
6297,1
6298,1
6300,1
6303,1
6304,1
6313,1
6316,1
6318,1
6320,1
6322,1
6324,1
6325,1
6326,1
6328,1
6331,1
6332,1
6338,1
6339,1
6340,1
6341,1
6342,1
6344,1
6346,1
6347,1
6348,1
6349,1
6351,1
6356,1
6361,1
6362,1
6363,1
6364,1
6366,1
6375,1
6379,1
6381,1
6382,1
6389,1
6391,1
6402,1
6405,1
6426,1
6428,1
6440,1
6441,1
6445,1
6446,1
6448,1
6449,1
6450,1
6455,1
6459,1
6492,1
6498,1
6522,1
6538,1
6539,1
6598,1
6617,1
6648,1
6740,1
6742,1
6771,1
6774,1
6776,1
6866,1
6915,1
6919,1
6958,1
7016,1
7084,1
7157,1
7179,1
7235,1
7247,1
7260,1
7367,1
7533,1
7538,1
7578,1
